instance_id,theorem_name,source_file,declaration_line,category,reason,detail
openquantumproblems-23-sicoverlapsq-three,OpenQuantumProblem23.sicOverlapSq_three,FormalConjectures/OpenQuantumProblems/23.lean,245,test,out_of_scope_category,
openquantumproblems-23-qubitsicfamily-normalized,OpenQuantumProblem23.qubitSICFamily_normalized,FormalConjectures/OpenQuantumProblems/23.lean,250,test,out_of_scope_category,
openquantumproblems-23-qubitsicfamily-pairwise,OpenQuantumProblem23.qubitSICFamily_pairwise,FormalConjectures/OpenQuantumProblems/23.lean,255,test,out_of_scope_category,
openquantumproblems-23-hassicpovm-two,OpenQuantumProblem23.hasSICPOVM_two,FormalConjectures/OpenQuantumProblems/23.lean,260,test,out_of_scope_category,
openquantumproblems-23-hessefamily-normalized,OpenQuantumProblem23.hesseFamily_normalized,FormalConjectures/OpenQuantumProblems/23.lean,264,test,out_of_scope_category,
openquantumproblems-23-hessefamily-pairwise,OpenQuantumProblem23.hesseFamily_pairwise,FormalConjectures/OpenQuantumProblems/23.lean,269,test,out_of_scope_category,
openquantumproblems-23-hassicpovm-three,OpenQuantumProblem23.hasSICPOVM_three,FormalConjectures/OpenQuantumProblems/23.lean,274,test,out_of_scope_category,
openquantumproblems-23-bb84family-normalized,OpenQuantumProblem23.bb84Family_normalized,FormalConjectures/OpenQuantumProblems/23.lean,278,test,out_of_scope_category,
openquantumproblems-23-bb84family-not-issicfamily,OpenQuantumProblem23.bb84Family_not_isSICFamily,FormalConjectures/OpenQuantumProblems/23.lean,283,test,out_of_scope_category,
openquantumproblems-35-mkstatevector-apply,OpenQuantumProblem35.mkStateVector_apply,FormalConjectures/OpenQuantumProblems/35.lean,100,API,out_of_scope_category,
openquantumproblems-35-isnormalized-iff-norm-sq-eq-one,OpenQuantumProblem35.isNormalized_iff_norm_sq_eq_one,FormalConjectures/OpenQuantumProblems/35.lean,109,API,out_of_scope_category,
openquantumproblems-35-permuteconfig-refl,OpenQuantumProblem35.permuteConfig_refl,FormalConjectures/OpenQuantumProblems/35.lean,134,test,out_of_scope_category,
openquantumproblems-35-permutestate-apply,OpenQuantumProblem35.permuteState_apply,FormalConjectures/OpenQuantumProblems/35.lean,145,API,out_of_scope_category,
openquantumproblems-35-permutestate-refl,OpenQuantumProblem35.permuteState_refl,FormalConjectures/OpenQuantumProblems/35.lean,151,test,out_of_scope_category,
openquantumproblems-35-combinefirst-leftindex,OpenQuantumProblem35.combineFirst_leftIndex,FormalConjectures/OpenQuantumProblems/35.lean,180,API,out_of_scope_category,
openquantumproblems-35-combinefirst-rightindex,OpenQuantumProblem35.combineFirst_rightIndex,FormalConjectures/OpenQuantumProblems/35.lean,187,API,out_of_scope_category,
openquantumproblems-35-not-existsame-zero-dim,OpenQuantumProblem35.not_existsAME_zero_dim,FormalConjectures/OpenQuantumProblems/35.lean,244,test,out_of_scope_category,
openquantumproblems-35-card-config,OpenQuantumProblem35.card_config,FormalConjectures/OpenQuantumProblems/35.lean,256,API,out_of_scope_category,
openquantumproblems-35-maximallymixed-apply,OpenQuantumProblem35.maximallyMixed_apply,FormalConjectures/OpenQuantumProblems/35.lean,261,API,out_of_scope_category,
openquantumproblems-35-isconstantconfig-constantconfig,OpenQuantumProblem35.isConstantConfig_constantConfig,FormalConjectures/OpenQuantumProblems/35.lean,290,test,out_of_scope_category,
openquantumproblems-35-not-isconstantconfig-example,OpenQuantumProblem35.not_isConstantConfig_example,FormalConjectures/OpenQuantumProblems/35.lean,297,test,out_of_scope_category,
openquantumproblems-35-diagonalstate-apply,OpenQuantumProblem35.diagonalState_apply,FormalConjectures/OpenQuantumProblems/35.lean,309,API,out_of_scope_category,
openquantumproblems-35-constantconfig-injective,OpenQuantumProblem35.constantConfig_injective,FormalConjectures/OpenQuantumProblems/35.lean,331,API,out_of_scope_category,
openquantumproblems-35-isconstantconfig-iff-exists-constantconfig,OpenQuantumProblem35.isConstantConfig_iff_exists_constantConfig,FormalConjectures/OpenQuantumProblems/35.lean,340,API,out_of_scope_category,
openquantumproblems-35-uniformcoeff-norm-sq,OpenQuantumProblem35.uniformCoeff_norm_sq,FormalConjectures/OpenQuantumProblems/35.lean,354,API,out_of_scope_category,
openquantumproblems-35-uniformcoeff-mul-star,OpenQuantumProblem35.uniformCoeff_mul_star,FormalConjectures/OpenQuantumProblems/35.lean,363,API,out_of_scope_category,
openquantumproblems-35-diagonalstate-isnormalized,OpenQuantumProblem35.diagonalState_isNormalized,FormalConjectures/OpenQuantumProblems/35.lean,375,API,out_of_scope_category,
openquantumproblems-35-isconstantconfig-permute-iff,OpenQuantumProblem35.isConstantConfig_permute_iff,FormalConjectures/OpenQuantumProblems/35.lean,422,API,out_of_scope_category,
openquantumproblems-35-diagonalstate-permute,OpenQuantumProblem35.diagonalState_permute,FormalConjectures/OpenQuantumProblems/35.lean,433,API,out_of_scope_category,
openquantumproblems-35-constantcompletion-eq-iff,OpenQuantumProblem35.constantCompletion_eq_iff,FormalConjectures/OpenQuantumProblems/35.lean,446,API,out_of_scope_category,
openquantumproblems-35-eq-leftindex-zero-or-eq-rightindex,OpenQuantumProblem35.eq_leftIndex_zero_or_eq_rightIndex,FormalConjectures/OpenQuantumProblems/35.lean,457,API,out_of_scope_category,
openquantumproblems-35-constantcompletion-injective,OpenQuantumProblem35.constantCompletion_injective,FormalConjectures/OpenQuantumProblems/35.lean,472,API,out_of_scope_category,
openquantumproblems-35-isconstantconfig-combinefirst-one-iff,OpenQuantumProblem35.isConstantConfig_combineFirst_one_iff,FormalConjectures/OpenQuantumProblems/35.lean,487,API,out_of_scope_category,
openquantumproblems-35-diagonalstate-combinefirst-one,OpenQuantumProblem35.diagonalState_combineFirst_one,FormalConjectures/OpenQuantumProblems/35.lean,509,API,out_of_scope_category,
openquantumproblems-35-reduceddensityfirst-of-completion,OpenQuantumProblem35.reducedDensityFirst_of_completion,FormalConjectures/OpenQuantumProblems/35.lean,530,API,out_of_scope_category,
openquantumproblems-35-hasmaximallymixedfirstreduction-of-completion,OpenQuantumProblem35.hasMaximallyMixedFirstReduction_of_completion,FormalConjectures/OpenQuantumProblems/35.lean,578,API,out_of_scope_category,
openquantumproblems-35-diagonalstate-hasmaximallymixedfirstreduction-one,OpenQuantumProblem35.diagonalState_hasMaximallyMixedFirstReduction_one,FormalConjectures/OpenQuantumProblems/35.lean,594,API,out_of_scope_category,
openquantumproblems-35-diagonalstate-isame-of-div-two-eq-one,OpenQuantumProblem35.diagonalState_isAME_of_div_two_eq_one,FormalConjectures/OpenQuantumProblems/35.lean,610,API,out_of_scope_category,
openquantumproblems-35-bellstate-isame,OpenQuantumProblem35.bellState_isAME,FormalConjectures/OpenQuantumProblems/35.lean,623,API,out_of_scope_category,
openquantumproblems-35-ghzstate-isame,OpenQuantumProblem35.ghzState_isAME,FormalConjectures/OpenQuantumProblems/35.lean,630,API,out_of_scope_category,
openquantumproblems-35-diagonalstate-combinefirst-two-of-ne,OpenQuantumProblem35.diagonalState_combineFirst_two_of_ne,FormalConjectures/OpenQuantumProblems/35.lean,649,API,out_of_scope_category,
openquantumproblems-35-ghzstate4-not-ame,OpenQuantumProblem35.ghzState4_not_ame,FormalConjectures/OpenQuantumProblems/35.lean,663,test,out_of_scope_category,
openquantumproblems-35-oqp-35,OpenQuantumProblem35.oqp_35,FormalConjectures/OpenQuantumProblems/35.lean,857,research open,answer_sorry,non_boolean_or_non_open
optimizationconstants-1a-mem-ico-c1a,Constant1a.mem_Ico_c1a,FormalConjectures/OptimizationConstants/1a.lean,52,research open,answer_sorry,non_boolean_or_non_open
optimizationconstants-1a-mem-ioc-c1a,Constant1a.mem_Ioc_c1a,FormalConjectures/OptimizationConstants/1a.lean,57,research open,answer_sorry,non_boolean_or_non_open
optimizationconstants-1a-c1a-eq,Constant1a.c1a_eq,FormalConjectures/OptimizationConstants/1a.lean,62,research open,answer_sorry,non_boolean_or_non_open
paper-casasalvero-hascasasalveroprop,CasasAlvero.HasCasasAlveroPropᵣ.hasCasasAlveroProp,FormalConjectures/Paper/CasasAlvero.lean,62,API,out_of_scope_category,
paper-casasalvero-map-iff,CasasAlvero.HasCasasAlveroProp.map_iff,FormalConjectures/Paper/CasasAlvero.lean,70,API,out_of_scope_category,
paper-casasalvero-hascasasalveroprop-iff,CasasAlvero.hasCasasAlveroProp_iffᵣ,FormalConjectures/Paper/CasasAlvero.lean,78,API,out_of_scope_category,
paper-casasalvero-casas-alvero-iff,CasasAlvero.casas_alvero_iffᵣ,FormalConjectures/Paper/CasasAlvero.lean,92,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma1-a,DegreeSequencesTriangleFree.lemma1_a,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,55,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma1-b,DegreeSequencesTriangleFree.lemma1_b,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,66,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma2-a,DegreeSequencesTriangleFree.lemma2_a,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,83,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma2-b,DegreeSequencesTriangleFree.lemma2_b,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,95,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma2-c,DegreeSequencesTriangleFree.lemma2_c,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,107,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma2-d,DegreeSequencesTriangleFree.lemma2_d,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,119,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma3,SimpleGraph.lemma3,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,152,API,out_of_scope_category,
paper-degreesequencestrianglefree-lemma4,SimpleGraph.lemma4,FormalConjectures/Paper/DegreeSequencesTriangleFree.lean,163,API,out_of_scope_category,
paper-dubner-t1,DubnerConjecture.t1,FormalConjectures/Paper/Dubner.lean,36,test,out_of_scope_category,
paper-dubner-t2,DubnerConjecture.t2,FormalConjectures/Paper/Dubner.lean,40,test,out_of_scope_category,
paper-dubner-t3,DubnerConjecture.t3,FormalConjectures/Paper/Dubner.lean,44,test,out_of_scope_category,
paper-dubner-t4,DubnerConjecture.t4,FormalConjectures/Paper/Dubner.lean,48,test,out_of_scope_category,
paper-dubner-t5,DubnerConjecture.t5,FormalConjectures/Paper/Dubner.lean,52,test,out_of_scope_category,
paper-hartshorneconjecture-hasfinitecoproductsvectorbundles,HartshorneConjecture.AlgebraicGeometry.Scheme.hasFiniteCoproductsVectorBundles,FormalConjectures/Paper/HartshorneConjecture.lean,72,API,out_of_scope_category,
paper-kurepa-prime-reduction,Kurepa.kurepa_conjecture.prime_reduction,FormalConjectures/Paper/Kurepa.lean,62,textbook,out_of_scope_category,
paper-kurepa-gcd-reduction,Kurepa.kurepa_conjecture.gcd_reduction,FormalConjectures/Paper/Kurepa.lean,100,textbook,out_of_scope_category,
paper-kurepa-first-cases,Kurepa.kurepa_conjecture.variants.first_cases,FormalConjectures/Paper/Kurepa.lean,130,test,out_of_scope_category,
paper-kurepa-first-cases-2,Kurepa.kurepa_conjecture.variants.gcd.first_cases,FormalConjectures/Paper/Kurepa.lean,138,test,out_of_scope_category,
paper-latinsquare-oddorderleq9latinsquaretransversal,LatinSquare.oddOrderLeq9LatinSquareTransversal,FormalConjectures/Paper/LatinSquare.lean,48,research solved,answer_sorry,boolean_answer_non_open
paper-latinsquare-z-zero,LatinSquare.z_zero,FormalConjectures/Paper/LatinSquare.lean,86,test,out_of_scope_category,
paper-latinsquare-z-odd-values,LatinSquare.z_odd_values,FormalConjectures/Paper/LatinSquare.lean,92,test,out_of_scope_category,
paper-latinsquare-z-even,LatinSquare.z_even,FormalConjectures/Paper/LatinSquare.lean,96,textbook,out_of_scope_category,
paper-monochromaticquantumgraph-eqsystem4-d2-nat,MonochromaticQuantumGraph.eqSystem4_d2_nat,FormalConjectures/Paper/MonochromaticQuantumGraph.lean,223,test,out_of_scope_category,
paper-monochromaticquantumgraph-eqsystem4-has-solution-d2,MonochromaticQuantumGraph.eqSystem4_has_solution_d2,FormalConjectures/Paper/MonochromaticQuantumGraph.lean,228,test,out_of_scope_category,
paper-monochromaticquantumgraph-eqsystem4-d3-nat,MonochromaticQuantumGraph.eqSystem4_d3_nat,FormalConjectures/Paper/MonochromaticQuantumGraph.lean,261,test,out_of_scope_category,
paper-monochromaticquantumgraph-eqsystem4-has-solution-d3,MonochromaticQuantumGraph.eqSystem4_has_solution_d3,FormalConjectures/Paper/MonochromaticQuantumGraph.lean,267,test,out_of_scope_category,
paper-monochromaticquantumgraph-eqsystem6-d2-nat,MonochromaticQuantumGraph.eqSystem6_d2_nat,FormalConjectures/Paper/MonochromaticQuantumGraph.lean,300,test,out_of_scope_category,
paper-monochromaticquantumgraph-eqsystem6-has-solution-d2,MonochromaticQuantumGraph.eqSystem6_has_solution_d2,FormalConjectures/Paper/MonochromaticQuantumGraph.lean,306,test,out_of_scope_category,
paper-strongsensitivityconjecture-nisanexample-sensitivity,StrongSensitivityConjecture.nisanExample_sensitivity,FormalConjectures/Paper/StrongSensitivityConjecture.lean,120,test,out_of_scope_category,
paper-strongsensitivityconjecture-nisanexample-blocksensitivity,StrongSensitivityConjecture.nisanExample_blockSensitivity,FormalConjectures/Paper/StrongSensitivityConjecture.lean,129,test,out_of_scope_category,
paper-weaklyfirstcountable-exists-weakly-first-countable-not-first-countable,WeaklyFirstCountable.exists_weakly_first_countable_not_first_countable,FormalConjectures/Paper/WeaklyFirstCountable.lean,53,textbook,out_of_scope_category,
wikipedia-abc-radical-16,ABC.radical_16,FormalConjectures/Wikipedia/ABC.lean,33,test,out_of_scope_category,
wikipedia-abc-radical-17,ABC.radical_17,FormalConjectures/Wikipedia/ABC.lean,41,test,out_of_scope_category,
wikipedia-abc-radical-12,ABC.radical_12,FormalConjectures/Wikipedia/ABC.lean,45,test,out_of_scope_category,
wikipedia-agohgiuga-squarefree-of-iscarmichael,AgohGiuga.squarefree_of_isCarmichael,FormalConjectures/Wikipedia/AgohGiuga.lean,123,textbook,out_of_scope_category,
wikipedia-agohgiuga-korselts-criterion,AgohGiuga.korselts_criterion,FormalConjectures/Wikipedia/AgohGiuga.lean,138,textbook,out_of_scope_category,
wikipedia-amicablenumbers-amicable-220-284,AmicableNumbers.amicable_220_284,FormalConjectures/Wikipedia/AmicableNumbers.lean,44,test,out_of_scope_category,
wikipedia-amicablenumbers-symm,AmicableNumbers.IsAmicable.symm,FormalConjectures/Wikipedia/AmicableNumbers.lean,49,test,out_of_scope_category,
wikipedia-bealconjecture-flt-of-beal-conjecture,BealConjecture.flt_of_beal_conjecture,FormalConjectures/Wikipedia/BealConjecture.lean,43,textbook,out_of_scope_category,
wikipedia-betrothednumbers-betrothed-48-75,BetrothedNumbers.betrothed_48_75,FormalConjectures/Wikipedia/BetrothedNumbers.lean,43,test,out_of_scope_category,
wikipedia-betrothednumbers-symm,BetrothedNumbers.IsBetrothed.symm,FormalConjectures/Wikipedia/BetrothedNumbers.lean,48,test,out_of_scope_category,
wikipedia-buchi-buchi-false-m0,Buchi.buchi_false_M0,FormalConjectures/Wikipedia/Buchi.lean,57,test,out_of_scope_category,
wikipedia-buchi-buchi-false-m1,Buchi.buchi_false_M1,FormalConjectures/Wikipedia/Buchi.lean,63,test,out_of_scope_category,
wikipedia-buchi-buchi-false-m2,Buchi.buchi_false_M2,FormalConjectures/Wikipedia/Buchi.lean,73,test,out_of_scope_category,
wikipedia-buchi-buchi-false-m3,Buchi.buchi_false_M3,FormalConjectures/Wikipedia/Buchi.lean,85,test,out_of_scope_category,
wikipedia-buchi-buchi-false-m4,Buchi.buchi_false_M4,FormalConjectures/Wikipedia/Buchi.lean,99,test,out_of_scope_category,
wikipedia-busybeaver-sanity-check,BusyBeaver.sanity_check,FormalConjectures/Wikipedia/BusyBeaver.lean,64,API,out_of_scope_category,
wikipedia-busybeaver-bb-1,BusyBeaver.BB_1,FormalConjectures/Wikipedia/BusyBeaver.lean,71,test,out_of_scope_category,
wikipedia-busybeaver-bb-2,BusyBeaver.BB_2,FormalConjectures/Wikipedia/BusyBeaver.lean,76,textbook,out_of_scope_category,
wikipedia-busybeaver-bb-3,BusyBeaver.BB_3,FormalConjectures/Wikipedia/BusyBeaver.lean,81,textbook,out_of_scope_category,
wikipedia-busybeaver-bb-4,BusyBeaver.BB_4,FormalConjectures/Wikipedia/BusyBeaver.lean,86,textbook,out_of_scope_category,
wikipedia-busybeaver-bb-6,BusyBeaver.BB_6,FormalConjectures/Wikipedia/BusyBeaver.lean,98,research open,answer_sorry,non_boolean_or_non_open
wikipedia-carmichaeltotient-carchimichealtotientfor-zero,CarmichaelTotient.carchimichealTotientFor_zero,FormalConjectures/Wikipedia/CarmichaelTotient.lean,41,test,out_of_scope_category,
wikipedia-carmichaeltotient-carmichealtotientfor-odd,CarmichaelTotient.carmichealTotientFor_odd,FormalConjectures/Wikipedia/CarmichaelTotient.lean,48,textbook,out_of_scope_category,
wikipedia-catalan-lebesgue-nagell-solution-pos-one,LebesgueNagell.lebesgue_nagell_solution_pos_one,FormalConjectures/Wikipedia/Catalan.lean,71,test,out_of_scope_category,
wikipedia-catalan-lebesgue-nagell-solution-neg-one,LebesgueNagell.lebesgue_nagell_solution_neg_one,FormalConjectures/Wikipedia/Catalan.lean,77,test,out_of_scope_category,
wikipedia-congruentnumber-not-congruentnumber-1,CongruentNumber.not_congruentNumber_1,FormalConjectures/Wikipedia/CongruentNumber.lean,38,textbook,out_of_scope_category,
wikipedia-congruentnumber-congruentnumber-5,CongruentNumber.congruentNumber_5,FormalConjectures/Wikipedia/CongruentNumber.lean,43,test,out_of_scope_category,
wikipedia-congruentnumber-congruentnumber-6,CongruentNumber.congruentNumber_6,FormalConjectures/Wikipedia/CongruentNumber.lean,48,test,out_of_scope_category,
wikipedia-congruentnumber-congruentnumber-7,CongruentNumber.congruentNumber_7,FormalConjectures/Wikipedia/CongruentNumber.lean,53,test,out_of_scope_category,
wikipedia-congruentnumber-congruentnumber-157-zagier,CongruentNumber.congruentNumber_157_zagier,FormalConjectures/Wikipedia/CongruentNumber.lean,59,test,out_of_scope_category,
wikipedia-conway99graph-completegraphisclique,Conway99Graph.completeGraphIsClique,FormalConjectures/Wikipedia/Conway99Graph.lean,35,textbook,out_of_scope_category,
wikipedia-conway99graph-completegraph-cliqueset,Conway99Graph.completeGraph_cliqueSet,FormalConjectures/Wikipedia/Conway99Graph.lean,42,textbook,out_of_scope_category,
wikipedia-conway99graph-triangle-locallylinear-and-nonedgesarediagonals,Conway99Graph.triangle_locallyLinear_and_nonEdgesAreDiagonals,FormalConjectures/Wikipedia/Conway99Graph.lean,72,test,out_of_scope_category,
wikipedia-conway99graph-conway9-nonedgesarediagonals,Conway99Graph.conway9_nonEdgesAreDiagonals,FormalConjectures/Wikipedia/Conway99Graph.lean,98,test,out_of_scope_category,
wikipedia-conway99graph-completegraph-boxprod-completegraph-cliqueset,Conway99Graph.completeGraph_boxProd_completeGraph_cliqueSet,FormalConjectures/Wikipedia/Conway99Graph.lean,116,API,out_of_scope_category,
wikipedia-conway99graph-conway9-locallylinear,Conway99Graph.conway9_locallyLinear,FormalConjectures/Wikipedia/Conway99Graph.lean,123,test,out_of_scope_category,
wikipedia-dedekindnumber-m-zero,DedekindNumber.M_zero,FormalConjectures/Wikipedia/DedekindNumber.lean,81,test,out_of_scope_category,
wikipedia-dedekindnumber-m-one,DedekindNumber.M_one,FormalConjectures/Wikipedia/DedekindNumber.lean,84,test,out_of_scope_category,
wikipedia-dedekindnumber-m-two,DedekindNumber.M_two,FormalConjectures/Wikipedia/DedekindNumber.lean,87,test,out_of_scope_category,
wikipedia-dedekindnumber-m-three,DedekindNumber.M_three,FormalConjectures/Wikipedia/DedekindNumber.lean,90,test,out_of_scope_category,
wikipedia-dedekindnumber-m-zero-2,DedekindNumber.M'_zero,FormalConjectures/Wikipedia/DedekindNumber.lean,93,test,out_of_scope_category,
wikipedia-dedekindnumber-m-one-2,DedekindNumber.M'_one,FormalConjectures/Wikipedia/DedekindNumber.lean,96,test,out_of_scope_category,
wikipedia-dedekindnumber-m-two-2,DedekindNumber.M'_two,FormalConjectures/Wikipedia/DedekindNumber.lean,99,test,out_of_scope_category,
wikipedia-dedekindnumber-m-three-2,DedekindNumber.M'_three,FormalConjectures/Wikipedia/DedekindNumber.lean,102,test,out_of_scope_category,
wikipedia-dedekindnumber-supp,DedekindNumber.χ_supp,FormalConjectures/Wikipedia/DedekindNumber.lean,127,API,out_of_scope_category,
wikipedia-dedekindnumber-supp-2,DedekindNumber.supp_χ,FormalConjectures/Wikipedia/DedekindNumber.lean,131,API,out_of_scope_category,
wikipedia-dedekindnumber-le-iff,DedekindNumber.χ_le_iff,FormalConjectures/Wikipedia/DedekindNumber.lean,136,API,out_of_scope_category,
wikipedia-dedekindnumber-mem-supp-iff,DedekindNumber.mem_supp_iff,FormalConjectures/Wikipedia/DedekindNumber.lean,145,API,out_of_scope_category,
wikipedia-dedekindnumber-tosperner-issperner,DedekindNumber.toSperner_isSperner,FormalConjectures/Wikipedia/DedekindNumber.lean,149,API,out_of_scope_category,
wikipedia-dedekindnumber-fromsperner-monotone,DedekindNumber.fromSperner_monotone,FormalConjectures/Wikipedia/DedekindNumber.lean,155,API,out_of_scope_category,
wikipedia-dedekindnumber-exists-minimal-true-subset,DedekindNumber.exists_minimal_true_subset,FormalConjectures/Wikipedia/DedekindNumber.lean,170,textbook,out_of_scope_category,
wikipedia-dedekindnumber-fromsperner-tosperner,DedekindNumber.fromSperner_toSperner,FormalConjectures/Wikipedia/DedekindNumber.lean,186,textbook,out_of_scope_category,
wikipedia-dedekindnumber-tosperner-fromsperner,DedekindNumber.toSperner_fromSperner,FormalConjectures/Wikipedia/DedekindNumber.lean,205,textbook,out_of_scope_category,
wikipedia-dedekindnumber-m-eq-m,DedekindNumber.M_eq_M',FormalConjectures/Wikipedia/DedekindNumber.lean,230,test,out_of_scope_category,
wikipedia-dedekindnumber-m-eq-kisielewiczformula,DedekindNumber.M_eq_kisielewiczFormula,FormalConjectures/Wikipedia/DedekindNumber.lean,261,test,out_of_scope_category,
wikipedia-dedekindnumber-m-eq-kisielewiczformula-2,DedekindNumber.M_eq_kisielewiczFormula,FormalConjectures/Wikipedia/DedekindNumber.lean,261,test,out_of_scope_category,
wikipedia-dedekindnumber-m-eq-kisielewiczformula-3,DedekindNumber.M_eq_kisielewiczFormula,FormalConjectures/Wikipedia/DedekindNumber.lean,261,test,out_of_scope_category,
wikipedia-dedekindnumber-m-eq-kisielewiczformula-4,DedekindNumber.M_eq_kisielewiczFormula,FormalConjectures/Wikipedia/DedekindNumber.lean,261,test,out_of_scope_category,
wikipedia-dedekindnumber-m-eq,DedekindNumber.M_eq,FormalConjectures/Wikipedia/DedekindNumber.lean,269,research open,answer_sorry,non_boolean_or_non_open
wikipedia-dedekindnumber-dedekind-10,DedekindNumber.Dedekind_10,FormalConjectures/Wikipedia/DedekindNumber.lean,276,research open,answer_sorry,non_boolean_or_non_open
wikipedia-diametersimplefinitegroups-groupdiam-fin-one,BabaiSeressConjectures.groupDiam_fin_one,FormalConjectures/Wikipedia/DiameterSimpleFiniteGroups.lean,64,test,out_of_scope_category,
wikipedia-diametersimplefinitegroups-groupdiam-alternating-three,BabaiSeressConjectures.groupDiam_alternating_three,FormalConjectures/Wikipedia/DiameterSimpleFiniteGroups.lean,77,test,out_of_scope_category,
wikipedia-diametersimplefinitegroups-groupdiam-perm-two,BabaiSeressConjectures.groupDiam_perm_two,FormalConjectures/Wikipedia/DiameterSimpleFiniteGroups.lean,116,test,out_of_scope_category,
wikipedia-ellipticcurverank-card-heightle-div-pow-five-div-six-tensto,EllipticCurveRank.RatEllipticCurve.card_heightLE_div_pow_five_div_six_tensto,FormalConjectures/Wikipedia/EllipticCurveRank.lean,85,textbook,out_of_scope_category,
wikipedia-ellipticcurverank-elkiesklagsbrun29,EllipticCurveRank.WeierstrassCurve.Δ_elkiesKlagsbrun29,FormalConjectures/Wikipedia/EllipticCurveRank.lean,175,test,out_of_scope_category,
wikipedia-ellipticcurverank-elkies28,EllipticCurveRank.WeierstrassCurve.Δ_elkies28,FormalConjectures/Wikipedia/EllipticCurveRank.lean,207,test,out_of_scope_category,
wikipedia-fibonacciprimes-indices-infinite-iff-fib-primes-infinite,FibonacciPrimes.indices_infinite_iff_fib_primes_infinite,FormalConjectures/Wikipedia/FibonacciPrimes.lean,48,test,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-cayleyball-zero,GromovPolynomialGrowth.cayleyBall_zero,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,43,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-cayleyball-finite,GromovPolynomialGrowth.cayleyBall_finite,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,47,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-growthfunction-zero,GromovPolynomialGrowth.growthFunction_zero,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,62,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-one-mem-cayleyball,GromovPolynomialGrowth.one_mem_cayleyBall,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,70,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-cayleyball-monotone,GromovPolynomialGrowth.cayleyBall_monotone,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,78,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-cayleyball-mul,GromovPolynomialGrowth.cayleyBall_mul,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,86,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-cayleyball-inv,GromovPolynomialGrowth.cayleyBall_inv,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,103,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-mem-cayleyball-one-of-mem,GromovPolynomialGrowth.mem_cayleyBall_one_of_mem,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,120,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-exists-cayleyball-mem-of-closure-eq-top,GromovPolynomialGrowth.exists_cayleyBall_mem_of_closure_eq_top,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,124,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-tendsto-attop-growthfunction-of-infinite,GromovPolynomialGrowth.tendsto_atTop_growthFunction_of_infinite,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,140,API,out_of_scope_category,
wikipedia-gromovpolynomialgrowth-growthfunction-not-polynomial-of-infinite,GromovPolynomialGrowth.growthFunction_not_polynomial_of_infinite,FormalConjectures/Wikipedia/GromovPolynomialGrowth.lean,160,test,out_of_scope_category,
wikipedia-hadamard-ishadamard-equiv-ishadamard,Hadamard.isHadamard_equiv_isHadamard',FormalConjectures/Wikipedia/Hadamard.lean,50,test,out_of_scope_category,
wikipedia-hadamard-exists-hadamard-zero,Hadamard.exists_hadamard_zero,FormalConjectures/Wikipedia/Hadamard.lean,91,test,out_of_scope_category,
wikipedia-hadamard-ishadamard-h12,Hadamard.isHadamard_H12,FormalConjectures/Wikipedia/Hadamard.lean,115,test,out_of_scope_category,
wikipedia-hall-elkies-bound,Hall.elkies_bound,FormalConjectures/Wikipedia/Hall.lean,52,test,out_of_scope_category,
wikipedia-idonealcompleteness-knownidonealnumbers-are-idoneal,Idoneal.knownIdonealNumbers_are_idoneal,FormalConjectures/Wikipedia/IdonealCompleteness.lean,59,test,out_of_scope_category,
